Leaf number,940 nm,led,led current,Read number,gain,integration time,410 nm,435 nm,460 nm,485 nm,510 nm,535 nm,565 nm,585 nm,610 nm,645 nm,680 nm,705 nm,730 nm,760 nm,810 nm,860 nm,900 nm,940 nm,led,led current,saturation check,time
9,245.56,b'IR',12.5 mA,3,64,250,19.92,17.41,17.53,20.57,29.52,16.8,24.72,35,22.91,29.78,36.53,23.89,66.04,81.26,331.18,941.57,639.86,245.56,b'IR',12.5 mA,b'OK Read',11:02:15
9,65.29,b'White',25 mA,3,64,250,96.75,779.03,1863.14,893.3,1521.29,2367.56,936.15,805.61,1717.11,296.47,456.13,253.58,1199.6,574.79,191,120.98,64.44,65.29,b'White',25 mA,b'OK Read',11:02:17
9,535.93,b'IR',25 mA,3,64,250,38.89,34.83,33.39,40.24,58.28,31.66,44.6,68.44,40.09,59.11,85.59,41.08,94.09,118.04,631.7,1874.01,1357.84,535.93,b'IR',25 mA,b'OK Read',11:02:17
9,85.75,b'White',50 mA,3,64,250,133.74,1102.55,2398.21,1166.92,2018.54,3158.47,1249.46,1073.1,2281.85,391.23,645.05,336.57,1618.47,763.83,240.94,143.8,81.37,85.75,b'White',50 mA,b'OK Read',11:02:19
9,1173.21,b'IR',50 mA,3,64,250,74.93,65.99,64.28,76.9,115.04,58.8,82.76,132.18,72.17,114.17,140.91,73.77,143.84,183.04,1140.75,3478.67,2802.9,1173.21,b'IR',50 mA,b'OK Read',11:02:21
9,95.49,b'White',100 mA,3,64,250,154.6,1272.1,2662.83,1302.84,2269.82,3550.7,1404.76,1205.81,2561.35,438.61,734.81,378.07,1860.02,873.31,267.23,157.5,90.48,95.49,b'White',100 mA,b'OK Read',11:02:23
9,2609.51,b'IR',100 mA,3,64,250,132.79,121.89,118.53,137.71,214.19,104.03,146.17,243.98,124.86,211.18,278.69,128.68,227.98,282.26,1847.8,5638,5535.5,2609.51,b'IR',100 mA,b'OK Read',11:02:25
10,19.5,b'White',12.5 mA,1,64,50,37.95,449.1,1694.55,380.05,957.45,1838.35,448.75,355.25,1231.4,124.1,339.25,111.05,583.5,256.6,83.25,39.95,26.05,19.5,b'White',12.5 mA,b'OK Read',10:54:45
10,224.1,b'IR',12.5 mA,1,64,50,18.95,13.75,16.7,17.9,26.5,16.15,21.5,33.95,17.2,29.35,52.2,16.75,31.65,42.75,350.45,1072.8,582.6,224.1,b'IR',12.5 mA,b'OK Read',10:54:46
10,39,b'White',25 mA,1,64,50,80.6,971.5,3080.2,701.95,1861.85,3586.25,865.2,681.8,2371.2,230.15,704.55,232.6,1289.15,568.8,166.45,85.6,45.55,39,b'White',25 mA,b'OK Read',10:54:48
10,487.2,b'IR',25 mA,1,64,50,37.95,32.1,33.4,40.25,56.75,29.1,40.3,65.3,34.35,58.65,73.05,33.55,63.35,81.25,714.05,2214.1,1240,487.2,b'IR',25 mA,b'OK Read',10:54:49
10,73.1,b'White',50 mA,1,64,50,147,1837.6,4879.05,1140.1,3156.1,6099.85,1469.8,1154.6,3992.1,383.55,1221.2,429.6,2442.65,1094.85,297.9,148.35,71.6,73.1,b'White',50 mA,b'OK Read',10:54:51
10,1057.25,b'IR',50 mA,1,64,50,75.9,64.15,62.6,76,113.55,58.15,77.9,128,74.45,115.05,146.15,67.05,117.6,158.25,1371.15,4279.85,2580.95,1057.25,b'IR',50 mA,b'OK Read',10:54:52
10,82.85,b'White',100 mA,1,64,50,170.75,2158.35,5480.1,1292.1,3598.85,6981.85,1676.7,1316.55,4559.1,437.7,1445.6,507.15,2940.2,1325.8,350.45,176.9,84.6,82.85,b'White',100 mA,b'OK Read',10:54:54
10,2328.9,b'IR',100 mA,1,64,50,137.55,128.3,121.05,143.05,219.5,109.85,145.1,245.55,137.45,218.85,302.7,123.65,217.1,286.55,2400.65,7446.95,5200.9,2328.9,b'IR',100 mA,b'OK Read',10:54:55
10,21.925,b'White',12.5 mA,1,64,100,40.3,444.5,1686.175,380.025,955.525,1843.2,444.7,351.35,1228.55,119.575,367.925,125.75,707.9,316.475,94.175,48.5,24.4,21.925,b'White',12.5 mA,b'OK Read',10:54:57
10,226.55,b'IR',12.5 mA,1,64,100,18.975,16.05,16.7,17.875,26.5,14.55,21.5,32.65,17.175,29.325,49.575,17.825,31.675,40.625,343.9,1064.25,580.95,226.55,b'IR',12.5 mA,b'OK Read',10:54:58
10,41.425,b'White',25 mA,1,64,100,80.625,962.325,3078.1,699.7,1859.975,3584.625,859.85,677.875,2362.6,229,761.95,249.4,1433.925,645.8,181.8,91.3,43.95,41.425,b'White',25 mA,b'OK Read',10:55:00
10,492.075,b'IR',25 mA,1,64,100,37.95,32.075,33.4,38,56.775,29.075,40.3,65.3,37.225,57.525,73.075,34.575,61.075,81.25,703.1,2185.575,1240.025,492.075,b'IR',25 mA,b'OK Read',10:55:01
10,70.65,b'White',50 mA,1,64,100,142.275,1782.6,4812.3,1122.2,3095.55,5989.975,1434.85,1127.175,3914.775,376.8,1304.7,443.25,2573.8,1165.4,308.85,154.075,73.225,70.65,b'White',50 mA,b'OK Read',10:55:03
10,1074.3,b'IR',50 mA,1,64,100,73.5,66.45,64.7,73.775,113.525,58.15,77.925,128,71.6,113.95,161.775,66.025,115.35,156.1,1333.95,4180,2574.425,1074.3,b'IR',50 mA,b'OK Read',10:55:04
10,82.825,b'White',100 mA,1,64,100,168.35,2089.625,5382,1267.525,3519.4,6833.225,1633.7,1282.6,4450.3,426.425,1500.425,520.775,3010.325,1370.7,359.225,176.9,83,82.825,b'White',100 mA,b'OK Read',10:55:07
10,2367.85,b'IR',100 mA,1,64,100,135.15,123.725,121.05,136.375,215.7,106.625,141.075,240.325,128.875,214.35,276.6,121.55,210.35,271.575,2275.8,7073.175,5153.725,2367.85,b'IR',100 mA,b'OK Read',10:55:08
10,22.733,b'White',12.5 mA,1,64,150,39.517,442.983,1686.183,380.033,956.167,1845.883,443.35,350.033,1225.683,120.333,370.533,129.233,722.233,326.45,96.383,49.45,24.95,22.733,b'White',12.5 mA,b'OK Read',10:55:10
10,225.75,b'IR',12.5 mA,1,64,150,17.383,15.283,16.7,17.883,27.75,15.083,20.6,32.217,19.1,28.583,36.533,17.467,30.15,39.917,341.7,1057.6,580.417,225.75,b'IR',12.5 mA,b'OK Read',10:55:10
10,42.233,b'White',25 mA,1,64,150,80.617,957.75,3073.25,698.967,1859.35,3585.15,858.05,674.833,2359.75,227.883,755,255.683,1435.417,648.633,182.533,91.3,44.483,42.233,b'White',25 mA,b'OK Read',10:55:12
10,495.333,b'IR',25 mA,1,64,150,37.933,32.083,32,37.25,56.767,30.15,40.3,64.433,36.267,57.917,73.067,34.233,60.317,79.833,696.533,2170.367,1240.017,495.333,b'IR',25 mA,b'OK Read',10:55:13
10,71.45,b'White',50 mA,1,64,150,142.267,1764.267,4792.817,1117.733,3075.367,5957.667,1421.417,1117.167,3892.817,373.033,1283.833,444.983,2546.667,1154.717,308.117,152.167,72.683,71.45,b'White',50 mA,b'OK Read',10:55:15
10,1081.617,b'IR',50 mA,1,64,150,72.717,64.15,64,74.517,113.533,57.083,77.033,127.133,70.633,112.817,161.783,65.667,114.6,152.533,1311.3,4118.167,2572.25,1081.617,b'IR',50 mA,b'OK Read',10:55:16
10,79.583,b'White',100 mA,1,64,150,162.817,2017.833,5299.217,1238.45,3444.967,6656.617,1588.017,1246.033,4335.733,418.15,1459.533,505.067,2896.483,1317.233,351.917,173.1,81.367,79.583,b'White',100 mA,b'OK Read',10:55:18
10,2393.833,b'IR',100 mA,1,64,150,131.2,122.2,118.25,134.133,213.183,104.467,139.717,237.717,127.917,211.333,273.117,120.15,206.567,262.3,2197.683,6847.767,5119.567,2393.833,b'IR',100 mA,b'OK Read',10:55:19
10,21.925,b'White',12.5 mA,1,64,200,39.125,441.062,1684.088,378.913,955.538,1847.237,441.337,348.738,1222.825,119.575,384.887,127.838,706.775,319.688,95.287,48.5,25.225,21.925,b'White',12.5 mA,b'OK Read',10:55:21
10,226.55,b'IR',12.5 mA,1,64,200,17.788,16.038,15.65,19,27.438,14.537,20.825,32.65,17.188,28.762,46.975,16.762,30.538,40.625,338.413,1052.85,580.138,226.55,b'IR',12.5 mA,b'OK Read',10:55:22
10,42.625,b'White',25 mA,1,64,200,79.438,954.312,3074.988,698.587,1858.088,3587.037,855.812,673.3,2354.012,227.312,744.987,255.15,1406.775,632.962,180.7,89.875,44.75,42.625,b'White',25 mA,b'OK Read',10:55:24
10,496.962,b'IR',25 mA,1,64,200,36.75,33.225,32.35,38,56.763,29.075,40.3,64.65,35.8,57.538,88.725,34.05,59.938,80.188,688.875,2157.05,1238.388,496.962,b'IR',25 mA,b'OK Read',10:55:25
10,70.65,b'White',50 mA,1,64,200,143.463,1772.287,4818.55,1124.45,3089.875,5994.025,1428.138,1121.3,3904.75,374.538,1270.787,441.15,2507.088,1134.4,305.562,151.225,72.412,70.65,b'White',50 mA,b'OK Read',10:55:27
10,1086.487,b'IR',50 mA,1,64,200,72.325,64.15,63.65,72.65,112.588,57.35,76.575,126.688,70.162,112.812,159.175,65.487,114.213,150.75,1292.325,4074.425,2567.1,1086.487,b'IR',50 mA,b'OK Read',10:55:28
10,80.388,b'White',100 mA,1,64,200,167.175,2074.725,5398.7,1269.75,3510.875,6817.887,1623.625,1273.463,4431.675,424.175,1409.088,506.113,2906.275,1320.45,352.65,174.05,82.175,80.388,b'White',100 mA,b'OK Read',10:55:30
10,2409.262,b'IR',100 mA,1,64,200,130.412,120.287,116.862,131.887,210.975,103.388,137.713,236.412,126,209.262,289.65,118.412,203.55,257.675,2138.9,6696.55,5091.075,2409.262,b'IR',100 mA,b'OK Read',10:55:30
10,22.41,b'White',12.5 mA,1,64,250,39.84,440.84,1684.51,379.14,955.16,1848.69,441.21,348.99,1222.26,119.58,377.84,124.9,689.37,310.49,93.75,46.79,24.74,22.41,b'White',12.5 mA,b'OK Read',10:55:33
10,227.04,b'IR',12.5 mA,1,64,250,18.02,15.58,15.86,18.78,27.25,14.86,20.42,32.39,18.33,28.88,46.97,16.77,29.85,40.2,337.32,1051.13,579.98,227.04,b'IR',12.5 mA,b'OK Read',10:55:33
10,41.9,b'White',25 mA,1,64,250,79.67,952.24,3075.19,698.36,1857.33,3585.59,854.47,672.39,2348.29,226.98,729.6,252.74,1376.02,618.42,178.73,87.88,44.91,41.9,b'White',25 mA,b'OK Read',10:55:35
10,498.91,b'IR',25 mA,1,64,250,36.99,32.99,31.72,37.56,56.01,29.72,39.77,64.78,35.51,57.76,73.06,33.53,58.8,79.55,684.27,2150.2,1238.72,498.91,b'IR',25 mA,b'OK Read',10:55:36
10,70.16,b'White',50 mA,1,64,250,142.27,1758.77,4798.93,1120.42,3069.82,5961.55,1419.27,1113.86,3878.68,371.83,1188.85,427.94,2429.06,1096.56,299.64,148.37,71.6,70.16,b'White',50 mA,b'OK Read',10:55:39
10,1092.33,b'IR',50 mA,1,64,250,72.08,64.16,62.61,73.32,112.02,56.86,76.31,126.43,69.88,112.36,158.65,65.39,113.99,149.69,1276.55,4044.75,2566.61,1092.33,b'IR',50 mA,b'OK Read',10:55:39
10,79.9,b'White',100 mA,1,64,250,166.93,2064.88,5384.09,1268.86,3496.69,6804.15,1617.04,1268.5,4411.34,422.37,1374.64,490.81,2828.03,1278.75,346.08,170.05,81.37,79.9,b'White',100 mA,b'OK Read',10:55:42
10,2422.42,b'IR',100 mA,1,64,250,128.99,120.06,116.03,131.45,209.65,102.09,137.04,234.58,124.86,208.02,268.25,117.78,201.74,254.04,2090.49,6587.55,5068.14,2422.42,b'IR',100 mA,b'OK Read',10:55:43
10,29.25,b'White',12.5 mA,2,64,50,37.95,403.25,1494.2,357.7,866.6,1689.75,489.05,386.6,1288.7,130.85,401.85,121.55,583.5,265.15,87.6,45.65,29.3,29.25,b'White',12.5 mA,b'OK Read',10:55:58
10,233.85,b'IR',12.5 mA,2,64,50,18.95,13.75,16.7,17.9,26.5,16.15,18.8,31.35,17.2,29.35,46.95,16.75,27.15,38.5,341.7,1061.4,634.65,233.85,b'IR',12.5 mA,b'OK Read',10:55:58
10,53.6,b'White',25 mA,2,64,50,80.6,866.1,2704.55,657.25,1680.25,3272.85,948.5,747.1,2485.75,248.2,819.35,249.4,1280.1,585.9,175.25,91.3,52.05,53.6,b'White',25 mA,b'OK Read',10:56:00
10,511.55,b'IR',25 mA,2,64,50,37.95,32.1,33.4,40.25,60.55,29.1,40.3,65.3,34.35,58.65,73.05,35.65,58.8,81.25,696.55,2191.3,1353.95,511.55,b'IR',25 mA,b'OK Read',10:56:01
10,87.7,b'White',50 mA,2,64,50,137.55,1553.45,4140.3,1028.3,2728.5,5311.5,1542.35,1212.1,4003.55,399.35,1330.8,435.9,2311.45,1056.35,297.9,148.35,84.6,87.7,b'White',50 mA,b'OK Read',10:56:03
10,1115.7,b'IR',50 mA,2,64,50,75.9,68.75,66.8,80.5,121.1,61.4,80.6,130.6,68.75,115.05,146.15,69.15,113.1,153.95,1340.5,4239.9,2818.5,1115.7,b'IR',50 mA,b'OK Read',10:56:04
10,82.85,b'White',100 mA,2,64,50,123.3,1379.35,3781.4,938.9,2459.8,4804.25,1397.25,1097.15,3637,363.25,1200.35,398.2,2121.45,958,271.6,136.95,74.85,82.85,b'White',100 mA,b'OK Read',10:56:06
10,2450.7,b'IR',100 mA,2,64,50,137.55,128.3,125.2,147.55,227.05,113.1,147.8,250.75,131.75,218.85,281.8,129.95,212.6,278,2343.7,7378.45,5679.35,2450.7,b'IR',100 mA,b'OK Read',10:56:07
10,29.225,b'White',12.5 mA,2,64,100,40.3,398.675,1475.4,357.675,859.025,1673.575,487.7,385.3,1285.825,129.725,404.45,132.025,676.25,303.65,94.175,45.65,29.3,29.225,b'White',12.5 mA,b'OK Read',10:56:09
10,236.3,b'IR',12.5 mA,2,64,100,18.975,16.05,16.7,20.125,28.375,14.55,20.15,31.35,17.175,28.2,33.925,17.825,29.4,38.5,332.925,1050,631.4,236.3,b'IR',12.5 mA,b'OK Read',10:56:10
10,56.025,b'White',25 mA,2,64,100,78.25,861.5,2694.125,657.225,1666.975,3245.375,945.825,744.475,2471.425,248.175,829.8,264.05,1395.475,624.4,181.8,91.3,52.075,56.025,b'White',25 mA,b'OK Read',10:56:12
10,516.45,b'IR',25 mA,2,64,100,37.95,34.375,31.3,40.25,58.65,30.7,40.3,65.3,34.375,57.525,73.075,35.625,56.55,79.125,685.575,2162.75,1350.675,516.45,b'IR',25 mA,b'OK Read',10:56:13
10,70.65,b'White',50 mA,2,64,100,101.95,1147.925,3313.925,818.175,2109.75,4127.4,1201.1,944.325,3130.1,311.35,1025.5,345.8,1845.55,825.4,234.375,116.975,66.725,70.65,b'White',50 mA,b'OK Read',10:56:15
10,1125.45,b'IR',50 mA,2,64,100,73.5,66.45,64.7,78.25,117.325,59.775,77.925,129.3,68.725,112.8,161.775,69.15,113.075,151.825,1303.275,4134.35,2807.125,1125.45,b'IR',50 mA,b'OK Read',10:56:15
10,77.95,b'White',100 mA,2,64,100,118.55,1322.05,3672.875,912.075,2368.975,4639.5,1351.55,1061.875,3513.85,349.725,1163.8,396.1,2123.725,949.425,267.225,131.25,74.85,77.95,b'White',100 mA,b'OK Read',10:56:17
10,2492.1,b'IR',100 mA,2,64,100,135.15,126.025,121.05,140.825,225.175,109.85,145.1,245.55,128.875,214.35,276.6,127.85,205.825,265.15,2229.8,7004.7,5628.9,2492.1,b'IR',100 mA,b'OK Read',10:56:18
10,29.233,b'White',12.5 mA,2,64,150,39.517,397.15,1471.933,356.183,856.517,1668.183,487.25,384.867,1281.05,129.35,426.2,134.133,689.067,306.5,94.917,47.55,29.3,29.233,b'White',12.5 mA,b'OK Read',10:56:20
10,237.117,b'IR',12.5 mA,2,64,150,18.967,16.8,16.7,19.367,27.75,15.083,19.7,31.35,17.183,28.583,46.967,17.467,28.65,38.483,331.483,1044.283,631.4,237.117,b'IR',12.5 mA,b'OK Read',10:56:21
10,55.217,b'White',25 mA,2,64,150,79.033,856.933,2679.517,654.25,1658.783,3229.767,942.25,741,2460.933,245.933,828.05,268.25,1399.233,625.833,182.533,91.3,52.067,55.217,b'White',25 mA,b'OK Read',10:56:23
10,519.7,b'IR',25 mA,2,64,150,37.933,33.6,32,38.75,58.033,30.15,40.3,65.3,36.267,57.15,73.067,34.933,57.3,78.4,677.55,2143.733,1350.683,519.7,b'IR',25 mA,b'OK Read',10:56:24
10,68.217,b'White',50 mA,2,64,150,101.167,1128.817,3274.967,809.25,2080.1,4068.7,1184.967,932.567,3087.133,307.6,1052.467,345.783,1815.383,812.583,232.183,116.033,65.1,68.217,b'White',50 mA,b'OK Read',10:56:26
10,1135.2,b'IR',50 mA,2,64,150,72.717,65.683,64,77.5,117.317,59.233,77.917,128.867,68.733,112.817,144.383,68.467,111.583,149.683,1279.183,4072.517,2804.417,1135.2,b'IR',50 mA,b'OK Read',10:56:27
10,76.333,b'White',100 mA,2,64,150,115.4,1284.633,3601.917,894.2,2315.983,4530.717,1319.317,1037.05,3432.7,341.45,1135.967,390.5,2055.133,920.933,261.383,129.35,72.683,76.333,b'White',100 mA,b'OK Read',10:56:29
10,2515.65,b'IR',100 mA,2,64,150,132.783,122.2,119.65,138.6,222.017,107.7,143.3,242.933,126,211.333,290.517,125.75,202.05,258.033,2152.4,6779.283,5588.233,2515.65,b'IR',100 mA,b'OK Read',10:56:30
10,29.238,b'White',12.5 mA,2,64,200,39.125,396.387,1471.237,355.438,855.25,1668.725,486.35,384,1278.675,129.175,424.038,134.65,677.375,302.575,94.188,47.075,29.288,29.238,b'White',12.5 mA,b'OK Read',10:56:32
10,237.512,b'IR',12.5 mA,2,64,200,17.788,16.038,15.65,19,28.387,14.537,20.15,31.35,17.188,28.2,35.225,17.288,28.275,38.487,328.55,1040,631.4,237.512,b'IR',12.5 mA,b'OK Read',10:56:33
10,54.812,b'White',25 mA,2,64,200,79.438,856.925,2680.562,656.112,1660.362,3230.037,943.138,741.875,2464.275,246.488,827.188,270.875,1379.638,620.125,183.988,91.3,52.888,54.812,b'White',25 mA,b'OK Read',10:56:35
10,521.312,b'IR',25 mA,2,64,200,37.938,33.225,32.35,39.125,58.663,29.887,39.638,64.65,35.8,56.975,71.763,35.1,56.538,76.987,672.45,2134.225,1350.675,521.312,b'IR',25 mA,b'OK Read',10:56:36
10,71.862,b'White',50 mA,2,64,200,107.888,1190.3,3403.662,845.013,2171.238,4250.975,1240.05,974.362,3224.6,320.95,1093.35,362.038,1872.688,840.375,243.137,121.263,68.35,71.862,b'White',50 mA,b'OK Read',10:56:38
10,1141.3,b'IR',50 mA,2,64,200,73.513,65.3,63.65,76.013,116.362,58.15,77.925,128.65,68.725,112.25,143.512,68.638,110.825,147.55,1261.65,4033.05,2799.812,1141.3,b'IR',50 mA,b'OK Read',10:56:39
10,79.175,b'White',100 mA,2,64,200,120.938,1347.263,3729.213,929.962,2403.025,4708.95,1373.062,1078.85,3566.825,354.788,1226.425,403.425,2105.637,944.087,270.512,134.1,75.675,79.175,b'White',100 mA,b'OK Read',10:56:41
10,2533.512,b'IR',100 mA,2,64,200,131.6,121.438,117.912,137.488,219.488,105.812,141.738,241.637,124.575,209.825,287.038,124.175,199.025,252.325,2095.088,6636.625,5557.312,2533.512,b'IR',100 mA,b'OK Read',10:56:42
10,28.26,b'White',12.5 mA,2,64,250,38.89,395.93,1468.31,355.89,853.74,1665.82,486.35,384,1277.24,129.06,419.6,133.71,664.03,298.52,93.75,46.79,28.64,28.26,b'White',12.5 mA,b'OK Read',10:56:44
10,238.73,b'IR',12.5 mA,2,64,250,18.02,16.5,15.86,18.78,28,14.86,19.88,31.35,17.18,28.43,35.49,17.18,28.05,38.49,327.68,1038.58,631.4,238.73,b'IR',12.5 mA,b'OK Read',10:56:45
10,54.57,b'White',25 mA,2,64,250,78.72,855.1,2678.69,655.44,1657.52,3226.32,942.06,741.35,2459.4,246.38,794.31,270.35,1355.21,611.57,183.12,91.3,53.38,54.57,b'White',25 mA,b'OK Read',10:56:46
10,522.29,b'IR',25 mA,2,64,250,36.99,32.99,31.72,39.34,58.28,29.72,39.77,64.78,35.51,57.31,85.59,34.79,56.99,76.98,669.38,2128.51,1350.03,522.29,b'IR',25 mA,b'OK Read',10:56:47
10,72.11,b'White',50 mA,2,64,250,108.13,1197.87,3424.11,851.27,2183.54,4275.05,1247.84,980.63,3242.93,323.09,1097,360.04,1844.64,828.83,242.69,119.84,69,72.11,b'White',50 mA,b'OK Read',10:56:49
10,1144.95,b'IR',50 mA,2,64,250,73.03,65.07,63.44,76.01,115.8,58.16,77.39,128.52,68.73,111.91,158.65,68.32,109.47,146.26,1248.51,4009.37,2796.39,1144.95,b'IR',50 mA,b'OK Read',10:56:50
10,80.88,b'White',100 mA,2,64,250,125.2,1385.75,3805.59,952.31,2459.04,4820.42,1406.38,1104.97,3651.87,362.8,1242.09,406.99,2113.33,951.15,275.11,136.96,76.81,80.88,b'White',100 mA,b'OK Read',10:56:53
10,2544.22,b'IR',100 mA,2,64,250,129.94,120.98,117.7,135.92,217.98,104.68,140.8,240.33,123.71,208.02,284.95,123.23,196.32,248.05,2050.19,6538.48,5531.6,2544.22,b'IR',100 mA,b'OK Read',10:56:54
10,24.35,b'White',12.5 mA,3,64,50,37.95,490.35,1832.25,393.45,1021.75,1974.05,464.85,360.5,1237.15,117.3,334,123.65,588.05,256.6,83.25,45.65,26.05,24.35,b'White',12.5 mA,b'OK Read',10:57:02
10,233.85,b'IR',12.5 mA,3,64,50,18.95,13.75,16.7,17.9,26.5,16.15,18.8,31.35,17.2,29.35,52.2,16.75,27.15,38.5,346.1,1101.35,624.9,233.85,b'IR',12.5 mA,b'OK Read',10:57:03
10,48.7,b'White',25 mA,3,64,50,80.6,1054,3330.6,728.75,1982.95,3828.55,897.45,694.85,2371.2,225.6,678.45,251.5,1257.5,556,166.45,85.6,48.8,48.7,b'White',25 mA,b'OK Read',10:57:05
10,511.55,b'IR',25 mA,3,64,50,37.95,32.1,33.4,40.25,56.75,29.1,40.3,65.3,34.35,56.4,88.7,33.55,58.8,81.25,709.7,2271.2,1334.4,511.55,b'IR',25 mA,b'OK Read',10:57:06
10,63.35,b'White',50 mA,3,64,50,104.35,1365.6,4023.45,889.7,2456,4752.55,1115.1,862.05,2926.75,277.5,908.1,322.75,1632.95,727.05,214.65,108.4,61.85,63.35,b'White',50 mA,b'OK Read',10:57:08
10,1105.95,b'IR',50 mA,3,64,50,75.9,64.15,62.6,76,117.3,58.15,77.9,128,68.75,112.8,161.8,69.15,113.1,153.95,1366.8,4394,2776.2,1105.95,b'IR',50 mA,b'OK Read',10:57:09
10,73.1,b'White',100 mA,3,64,50,123.3,1617.6,4557.7,1014.9,2826.85,5469.8,1281.7,992.65,3362.05,318.15,1017.7,377.25,1908.85,855.35,249.7,125.55,71.6,73.1,b'White',100 mA,b'OK Read',10:57:10
10,2431.2,b'IR',100 mA,3,64,50,137.55,123.75,121.05,143.05,227.05,109.85,147.8,248.15,131.75,216.6,281.8,129.95,212.6,278,2396.25,7663.8,5601.25,2431.2,b'IR',100 mA,b'OK Read',10:57:11
10,26.8,b'White',12.5 mA,3,64,100,40.3,488.025,1840.6,397.925,1023.65,1974.05,463.5,360.5,1228.55,118.45,375.75,129.925,626.5,278,87.625,45.65,27.675,26.8,b'White',12.5 mA,b'OK Read',10:57:13
10,233.85,b'IR',12.5 mA,3,64,100,18.975,16.05,14.6,17.875,28.375,14.55,18.8,31.35,17.175,28.2,33.925,16.775,29.4,38.5,341.7,1089.925,623.275,233.85,b'IR',12.5 mA,b'OK Read',10:57:14
10,48.725,b'White',25 mA,3,64,100,83,1056.275,3351.5,733.25,1992.425,3833.4,900.15,697.475,2368.325,225.625,730.65,255.675,1284.65,577.35,173.05,88.45,50.45,48.725,b'White',25 mA,b'OK Read',10:57:16
10,514,b'IR',25 mA,3,64,100,37.95,32.075,31.3,38,58.65,29.075,38.95,64,34.375,57.525,86.1,34.575,56.55,79.125,700.925,2245.5,1332.775,514,b'IR',25 mA,b'OK Read',10:57:17
10,65.775,b'White',50 mA,3,64,100,111.45,1473.275,4269.7,947.85,2616.85,5059.5,1187.65,918.2,3112.925,294.45,947.225,340.55,1761.85,799.75,232.175,116.975,65.1,65.775,b'White',50 mA,b'OK Read',10:57:19
10,1118.15,b'IR',50 mA,3,64,100,73.5,64.15,62.6,76,115.425,58.15,77.925,128,71.6,112.8,146.125,68.1,113.075,151.825,1333.95,4296.975,2769.7,1118.15,b'IR',50 mA,b'OK Read',10:57:20
10,73.075,b'White',100 mA,3,64,100,128.05,1702.4,4739.25,1057.375,2947.975,5707.275,1338.125,1034.45,3502.375,330.55,1124.65,383.525,2031,930.2,265.025,134.1,73.225,73.075,b'White',100 mA,b'OK Read',10:57:22
10,2470.175,b'IR',100 mA,3,64,100,135.15,121.425,118.95,138.6,221.375,106.625,143.75,242.95,128.875,213.225,276.6,125.75,205.825,265.15,2280.175,7275.75,5549.175,2470.175,b'IR',100 mA,b'OK Read',10:57:23
10,25.983,b'White',12.5 mA,3,64,150,39.517,487.267,1840.6,397.917,1023.017,1970.817,463.067,360.483,1227.6,118.083,360.1,125.05,631.767,286.55,90.533,45.65,27.117,25.983,b'White',12.5 mA,b'OK Read',10:57:25
10,235.483,b'IR',12.5 mA,3,64,150,17.383,15.283,15.3,19.367,27.75,14,19.7,31.35,17.183,28.583,46.967,16.767,28.65,38.483,338.783,1086.133,622.717,235.483,b'IR',12.5 mA,b'OK Read',10:57:25
10,48.717,b'White',25 mA,3,64,150,82.2,1055.5,3351.483,734.733,1988.017,3827.467,898.35,695.717,2363.567,224.867,716.717,250.783,1301.233,593.033,175.233,89.4,49.9,48.717,b'White',25 mA,b'OK Read',10:57:27
10,514.817,b'IR',25 mA,3,64,150,37.933,32.083,32,38.75,58.033,29.083,39.417,63.567,36.267,57.15,73.067,34.233,57.3,78.4,695.083,2231.233,1333.317,514.817,b'IR',25 mA,b'OK Read',10:57:28
10,66.583,b'White',50 mA,3,64,150,115.4,1506.117,4342.05,965.733,2662.883,5148.883,1208.25,934.3,3165.417,299.333,1019.417,342.3,1821.417,832.533,239.483,121.733,66.183,66.583,b'White',50 mA,b'OK Read',10:57:30
10,1125.467,b'IR',50 mA,3,64,150,72.717,64.15,62.6,76,116.05,57.083,77.033,127.133,70.633,112.817,144.383,67.767,111.583,149.683,1311.3,4238,2765.367,1125.467,b'IR',50 mA,b'OK Read',10:57:31
10,74.7,b'White',100 mA,3,64,150,131.2,1735.25,4810.9,1076.017,2989.6,5786.433,1357.833,1050.117,3551.067,335.433,1158.583,387,2095.833,957.983,271.6,136.95,74.85,74.7,b'White',100 mA,b'OK Read',10:57:33
10,2496.15,b'IR',100 mA,3,64,150,131.2,120.667,118.25,137.117,218.233,105.533,141.517,241.2,127.917,211.333,295.733,124.35,202.05,259.45,2204.983,7055.1,5509.033,2496.15,b'IR',100 mA,b'OK Read',10:57:34
10,25.575,b'White',12.5 mA,3,64,200,40.312,486.887,1839.562,397.913,1021.763,1971.625,462.837,359.837,1224.263,117.325,361.4,125.213,645.713,292.962,89.8,45.65,27.663,25.575,b'White',12.5 mA,b'OK Read',10:57:36
10,236.3,b'IR',12.5 mA,3,64,200,17.788,16.038,15.65,19,27.438,14.537,19.475,31.35,17.188,28.2,46.975,16.762,28.275,38.487,337.312,1082.8,623.263,236.3,b'IR',12.5 mA,b'OK Read',10:57:37
10,49.938,b'White',25 mA,3,64,200,82.987,1053.975,3352.537,735.475,1986.75,3822.9,897.462,695.513,2358.312,225.062,751.513,254.1,1317.438,599.812,177.425,89.875,50.45,49.938,b'White',25 mA,b'OK Read',10:57:39
